"시설번호","대피시설명","지번주소","도로명주소","대피시설 구분","평시활용 유형","대피시설 면적","대피시설 인원수","개방여부","데이터기준일자","제공기관명","제공기관코드","경도","위도","X좌표","Y좌표"
"427","효성아파트","서울특별시 구로구 구로동 110번지 10호","서울특별시 구로구 구로중앙로28다길 24","공공용","아파트주차장","4290","5190","Y","2020-09-15","서울특별시 구로구 구로5동주민센터","3160000","126.888719","37.501562","190160.131516","544683.306836"
"428","LG자이아아파트","서울특별시 구로구 구로동 42번지","서울특별시 구로구 새말로18길 64","공공용","아파트주차장","9240","11180","Y","2020-09-15","서울특별시 구로구 구로5동주민센터","3160000","126.891910","37.503648","190442.592690","544914.543738"
"429","거성아파트1차","서울특별시 구로구 개봉동 60-101","서울특별시 구로구 고척로 85","공공용","주차장","1217","1472","Y","2020-09-15","서울특별시 구로구 개봉1동주민센터","3160000","126.843823","37.501074","186190.163917","544634.794814"
"430","거성아파트2차","서울특별시 구로구 개봉동 60-82","서울특별시 구로구 고척로 82","공공용","주차장","8317","10064","Y","2020-09-15","서울특별시 구로구 개봉1동주민센터","3160000","126.843106","37.499804","186126.519970","544493.984327"
"431","우성아파트","서울특별시 구로구 개봉동 469","서울특별시 구로구 고척로19길 69-6","공공용","주차장","1402","1696","Y","2020-09-15","서울특별시 구로구 개봉1동주민센터","3160000","126.843678","37.504521","186178.021961","545017.324524"
"432","동도센트리움","서울특별시 구로구 개봉동 70-12","서울특별시 구로구 고척로22길 84","공공용","주차장","3484","4216","Y","2020-09-15","서울특별시 구로구 개봉1동주민센터","3160000","126.846809","37.498145","186453.713872","544309.283915"
"433","대림프라자","서울특별시 구로구 개봉동 156-5","서울특별시 구로구 경인로 319","공공용","기타","661","800","Y","2020-09-15","서울특별시 구로구 개봉1동주민센터","3160000","126.855611","37.497577","187231.922471","544244.999575"
"434","더이스턴하우스","서울특별시 구로구 개봉동 143-1","서울특별시 구로구 경인로 297","공공용","기타","969","1172","Y","2020-09-15","서울특별시 구로구 개봉1동주민센터","3160000","126.853534","37.497942","187048.302088","544285.793667"
"435","한마을아파트","서울특별시 구로구 개봉동 476","서울특별시 구로구 경인로 382","공공용","주차장","216427","261876","Y","2020-09-15","서울특별시 구로구 개봉1동주민센터","3160000","126.863082","37.496373","187892.394135","544110.383887"
"436","고운아파트","서울특별시 구로구 개봉동 484","서울특별시 구로구 경인로 271","공공용","주차장","3437","4158","Y","2020-09-15","서울특별시 구로구 개봉1동주민센터","3160000","126.850907","37.499034","186816.167273","544407.324172"
"437","동부덕고개아파트","서울특별시 구로구 오류동 336","서울특별시 구로구 경인로 248-14","공공용","주차장","2215","2680","Y","2020-09-15","서울특별시 구로구 오류1동주민센터","3160000","126.847879","37.497560","186548.155817","544244.184250"
"438","한신플러스타운","서울특별시 구로구 오류동 341","서울특별시 구로구 고척로 52","공공용","주차장","12893","15600","Y","2020-09-15","서울특별시 구로구 오류1동주민센터","3160000","126.840471","37.498568","185893.276726","544357.194806"
"439","삼천리아파트","서울특별시 구로구 오류동 340","서울특별시 구로구 경인로8길75","공공용","주차장","16104","19520","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.839573","37.492870","185812.799906","543724.824437"
"440","오류2동주민센터","서울특별시 구로구 오류동 172-76","서울특별시 구로구 오류로45","공공용","주민센터","118","80","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.839513","37.488814","185806.770655","543274.674661"
"441","그린빌라","서울특별시 구로구 항동 1-5","서울특별시 구로구 연동로287","공공용","기타","331","400","Y","2020-09-15","서울특별시 구로구항동주민센터","3160000","126.823249","37.487300","184368.078814","543109.244449"
"442","금강아파트","서울특별시 구로구 오류동 335","서울특별시 구로구 서해안로34가길18","공공용","주차장","992","1200","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.848185","37.493791","186574.531361","543825.814818"
"443","현대연립","서울특별시 구로구 오류동 156-15","서울특별시 구로구 오류로 62-15","공공용","주차장","331","400","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.841347","37.489455","185969.078378","543345.574573"
"444","경남아너스빌","서울특별시 구로구 오류동 344","서울특별시 구로구 오류로 65","공공용","주차장","12672","15360","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.840113","37.490645","185860.179087","543477.834786"
"445","금강수목원아파트","서울특별시 구로구 오류동 343","서울특별시 구로구 오리로1197","공공용","주차장","14962","18136","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.834111","37.488709","185328.960044","543263.934702"
"446","영풍마드레빌아파트","서울특별시 구로구 오류동 342","서울특별시 구로구 경인로8길64","공공용","주차장","25179","30520","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.840292","37.492169","185876.234225","543646.914453"
"447","천왕전철역","서울특별시 구로구 오류동 174-5","서울특별시 구로구 오리로 1154지하","공공용","전철역","6549","7924","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.838713","37.486821","185735.614279","543053.649735"
"448","천왕이펜하우스1단지","서울특별시 구로구 천왕동 27","서울특별시 구로구 천왕로91","공공용","주차장","13313","16108","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.837447","37.486689","185623.622583","543039.192032"
"449","천왕이펜하우스2단지","서울특별시 구로구 천왕동 27","서울특별시 구로구 천왕로92","공공용","주차장","23430","28350","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.838088","37.485229","185680.034707","542877.033508"
"450","천왕이펜하우스3단지","서울특별시 구로구 천왕동27","서울특별시 구로구 천왕로56","공공용","주차장","47438","57399","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.838915","37.483053","185752.737374","542635.443983"
"451","천왕이펜하우스4단지","서울특별시 구로구 천왕동27","서울특별시 구로구 천왕로29","공공용","주차장","21406","25901","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.838595","37.480802","185724.033039","542385.637786"
"452","천왕이펜하우스5단지","서울특별시 구로구 천왕동27","서울특별시 구로구 천왕로10","공공용","주차장","19601","23717","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.842163","37.480727","186039.602149","542376.778795"
"453","천왕이펜하우스6단지","서울특별시 구로구 천왕동27","서울특별시 구로구 천왕로9","공공용","주차장","26707","32315","Y","2020-09-15","서울특별시 구로구 오류2동주민센터","3160000","126.842258","37.479021","186047.643270","542187.394725"
"454","서서울생활과학고","서울특별시 구로구 궁동 35","서울특별시 구로구 오리로 1355-10","공공용","박물관","2496","3020","Y","2020-09-15","서울특별시 구로구 수궁동주민센터","3160000","126.828260","37.503829","184814.580007","544942.974158"
"455","예림디자인고등학교","서울특별시 구로구 궁동 110-1","서울특별시 구로구 오리로21길 2","공공용","식당","2562","3100","Y","2020-09-15","서울특별시 구로구 수궁동주민센터","3160000","126.827683","37.500355","184762.858894","544557.484533"
"456","우신고등학교","서울특별시 구로구 궁동 230-9","서울특별시 구로구 부일로917","공공용","학습실","613","741","Y","2020-09-15","서울특별시 구로구 수궁동주민센터","3160000","126.826354","37.494902","184644.190029","543952.514428"
"457","정진학교","서울특별시 구로구 궁동 242","서울특별시 구로구 부일로9길 158","공공용","학습실","370","447","Y","2020-09-15","서울특별시 구로구 수궁동주민센터","3160000","126.820752","37.498814","184149.649809","544387.644595"
"458","수궁동주민센터","서울특별시 구로구 궁동 213","서울특별시 구로구 오리로15길 32","공공용","회의실","116","140","Y","2020-09-15","서울특별시 구로구 수궁동주민센터","3160000","126.831454","37.493865","185095.020205","543836.566608"
"459","서울공연예술고등학교","서울특별시 구로구 궁동 147-1","서울특별시 구로구 오리로22나길 16-26","공공용","주차장","301","364","Y","2020-09-15","서울특별시 구로구 수궁동주민센터","3160000","126.832609","37.499931","185198.330766","544509.594423"
"460","온수전철역","서울특별시 구로구 온수동 51","서울특별시 구로구 부일로 64","공공용","지하철역","8160","9873","Y","2020-09-15","서울특별시 구로구 수궁동주민센터","3160000","126.491692","37.292882","154928.626981","521638.254918"
"461","기독교한국침례회 연세중앙교회","서울특별시 구로구 궁동 189","서울특별시 구로구 부일로 977","공공용","주차장","18088","21886","Y","2020-09-15","서울특별시 구로구 수궁동주민센터","3160000","126.835258","37.495130","185431.681811","543976.324158"
"462","동선아파트","서울특별시 구로구 오류동 345","서울특별시 구로구 경인로 158","공공용","주차장","3074","3719","Y","2020-09-15","서울특별시 구로구 오류1동주민센터","3160000","126.839509","37.493652","185807.279366","543811.684775"
"463","미성빌딩","서울특별시 구로구 구로동83","서울특별시 구로구 가마산로242","공공용","지하주차장","1954","2638","Y","2020-09-15","서울특별시 구로구 구로2동주민센터","3160000","126.887653","37.494317","190064.912117","543879.317616"
"464","서울중앙기계부품","서울특별시 구로구 구로동1258","서울특별시 구로구 경인로53길 15","공공용","지하주차장","165290","200352","Y","2020-09-15","서울특별시 구로구 구로2동주민센터","3160000","126.876118","37.502031","189045.973608","544736.751848"
"465","월드아파트","서울특별시 구로구 구로동1262","서울특별시 구로구 구로중앙로229","공공용","지하주차장","3306","4007","Y","2020-09-15","서울특별시 구로구 구로2동주민센터","3160000","126.875539","37.505317","188995.294294","545101.504336"
"466","우리유앤미아파트","서울특별시 구로구 구로동1277","서울특별시 구로구 구로동로 43길 10","공공용","지하주차장","5554","6732","Y","2020-09-15","서울특별시 구로구 구로2동주민센터","3160000","126.881809","37.496707","189548.447405","544145.168366"
"467","구로역중앙하이츠아파트","서울특별시 구로구 구로동1269","서울특별시 구로구 구로동로47길 24","공공용","지하주차장","3845","4652","Y","2020-09-15","서울특별시 구로구 구로2동주민센터","3160000","126.880477","37.499463","189431.047918","544451.210770"
